Id,Channel,XY,Z,Time,Tags,Shape,Name,cy5,a594
68c2b1ce2445b8180f7efdfc,0,1,4,1,DAPI blob,polygon,,5,4
68c2b1ce2445b8180f7efdfd,0,1,4,1,DAPI blob,polygon,,0,0
68c2b1ce2445b8180f7efdfe,0,1,4,1,DAPI blob,polygon,,1,0
68c2b1ce2445b8180f7efdff,0,1,4,1,DAPI blob,polygon,,2,0
68c2b1ce2445b8180f7efe00,0,1,4,1,DAPI blob,polygon,,0,1
68c2b1ce2445b8180f7efe01,0,1,4,1,DAPI blob,polygon,,1,2
68c2b1ce2445b8180f7efe02,0,1,4,1,DAPI blob,polygon,,0,1
68c2b1ce2445b8180f7efe03,0,1,4,1,DAPI blob,polygon,,2,4
68c2b1ce2445b8180f7efe04,0,1,4,1,DAPI blob,polygon,,1,3
68c2b1ce2445b8180f7efe05,0,1,4,1,DAPI blob,polygon,,0,1
68c2b1ce2445b8180f7efe06,0,1,4,1,DAPI blob,polygon,,3,4
68c2b1ce2445b8180f7efe07,0,1,4,1,DAPI blob,polygon,,1,0
68c2b1ce2445b8180f7efe08,0,1,4,1,DAPI blob,polygon,,0,1
68c2b1ce2445b8180f7efe09,0,1,4,1,DAPI blob,polygon,,0,2
68c2b1ce2445b8180f7efe0a,0,1,4,1,DAPI blob,polygon,,0,1
68c2b1ce2445b8180f7efe0b,0,1,4,1,DAPI blob,polygon,,0,0
68c2b1ce2445b8180f7efe0c,0,1,4,1,DAPI blob,polygon,,6,4
68c2b1ce2445b8180f7efe0d,0,1,4,1,DAPI blob,polygon,,0,3
68c2b1ce2445b8180f7efe0e,0,1,4,1,DAPI blob,polygon,,2,4
68c2b1ce2445b8180f7efe0f,0,1,4,1,DAPI blob,polygon,,0,0
68c2b1ce2445b8180f7efe10,0,1,4,1,DAPI blob,polygon,,1,1
68c2b1ce2445b8180f7efe11,0,1,4,1,DAPI blob,polygon,,1,0
68c2b1ce2445b8180f7efe12,0,1,4,1,DAPI blob,polygon,,2,1
68c2b1ce2445b8180f7efe13,0,1,4,1,DAPI blob,polygon,,4,2
68c2b1ce2445b8180f7efe14,0,1,4,1,DAPI blob,polygon,,1,4
68c2b1ce2445b8180f7efe15,0,1,4,1,DAPI blob,polygon,,4,5
68c2b1ce2445b8180f7efe16,0,1,4,1,DAPI blob,polygon,,0,0
68c2b1ce2445b8180f7efe17,0,1,4,1,DAPI blob,polygon,,1,0
68c2b1ce2445b8180f7efe18,0,1,4,1,DAPI blob,polygon,,2,1
68c2b1ce2445b8180f7efe19,0,1,4,1,DAPI blob,polygon,,1,0
68c2b1ce2445b8180f7efe1a,0,1,4,1,DAPI blob,polygon,,2,0
68c2b1ce2445b8180f7efe1b,0,1,4,1,DAPI blob,polygon,,1,1
68c2b1ce2445b8180f7efe1c,0,1,4,1,DAPI blob,polygon,,0,1
68c2b1ce2445b8180f7efe1d,0,1,4,1,DAPI blob,polygon,,1,1
68c2b1ce2445b8180f7efe1e,0,1,4,1,DAPI blob,polygon,,0,1
68c2b1ce2445b8180f7efe1f,0,1,4,1,DAPI blob,polygon,,0,1
68c2b1ce2445b8180f7efe20,0,1,4,1,DAPI blob,polygon,,0,0
68c2b1ce2445b8180f7efe21,0,1,4,1,DAPI blob,polygon,,1,0
68c2b1ce2445b8180f7efe22,0,1,4,1,DAPI blob,polygon,,2,1
68c2b1ce2445b8180f7efe23,0,1,4,1,DAPI blob,polygon,,0,0
68c2b1ce2445b8180f7efe24,0,1,4,1,DAPI blob,polygon,,0,0
68c2b1ce2445b8180f7efe25,0,1,4,1,DAPI blob,polygon,,0,1
68c2b1ce2445b8180f7efe26,0,1,4,1,DAPI blob,polygon,,2,4
68c2b1ce2445b8180f7efe27,0,1,4,1,DAPI blob,polygon,,0,3
68c2b1ce2445b8180f7efe28,0,1,4,1,DAPI blob,polygon,,2,1
68c2b1ce2445b8180f7efe29,0,1,4,1,DAPI blob,polygon,,7,2
68c2b1ce2445b8180f7efe2a,0,1,4,1,DAPI blob,polygon,,5,2
68c2b1ce2445b8180f7efe2b,0,1,4,1,DAPI blob,polygon,,1,3
68c2b1ce2445b8180f7efe2c,0,1,4,1,DAPI blob,polygon,,0,5
68c2b1ce2445b8180f7efe2d,0,1,4,1,DAPI blob,polygon,,1,0
68c2b1ce2445b8180f7efe2e,0,1,4,1,DAPI blob,polygon,,3,4
68c2b1ce2445b8180f7efe2f,0,1,4,1,DAPI blob,polygon,,2,5
68c2b1ce2445b8180f7efe30,0,1,4,1,DAPI blob,polygon,,0,0
68c2b1ce2445b8180f7efe31,0,1,4,1,DAPI blob,polygon,,1,2
68c2b1ce2445b8180f7efe32,0,1,4,1,DAPI blob,polygon,,2,9
68c2b1ce2445b8180f7efe33,0,1,4,1,DAPI blob,polygon,,1,2
68c2b1ce2445b8180f7efe34,0,1,4,1,DAPI blob,polygon,,0,3
68c2b1ce2445b8180f7efe35,0,1,4,1,DAPI blob,polygon,,0,0
68c2b1ce2445b8180f7efe36,0,1,4,1,DAPI blob,polygon,,0,0
68c2b1ce2445b8180f7efe37,0,1,4,1,DAPI blob,polygon,,0,0
68c2b1ce2445b8180f7efe38,0,1,4,1,DAPI blob,polygon,,1,1
68c2b1ce2445b8180f7efe39,0,1,4,1,DAPI blob,polygon,,12,2
68c2b1ce2445b8180f7efe3a,0,1,4,1,DAPI blob,polygon,,0,0
68c2b1ce2445b8180f7efe3b,0,1,4,1,DAPI blob,polygon,,1,0
68c2b1ce2445b8180f7efe3c,0,1,4,1,DAPI blob,polygon,,4,0
68c2b1ce2445b8180f7efe3d,0,1,4,1,DAPI blob,polygon,,3,2
68c2b1ce2445b8180f7efe3e,0,1,4,1,DAPI blob,polygon,,1,1
68c2b1ce2445b8180f7efe3f,0,1,4,1,DAPI blob,polygon,,1,2
68c2b1ce2445b8180f7efe40,0,1,4,1,DAPI blob,polygon,,2,2
68c2b1ce2445b8180f7efe41,0,1,4,1,DAPI blob,polygon,,1,0
68c2b1ce2445b8180f7efe42,0,1,4,1,DAPI blob,polygon,,1,1
68c2b1ce2445b8180f7efe43,0,1,4,1,DAPI blob,polygon,,1,0
68c2b1ce2445b8180f7efe44,0,1,4,1,DAPI blob,polygon,,0,0
68c2b1ce2445b8180f7efe45,0,1,4,1,DAPI blob,polygon,,0,1
68c2b1ce2445b8180f7efe46,0,1,4,1,DAPI blob,polygon,,2,0
68c2b1ce2445b8180f7efe47,0,1,4,1,DAPI blob,polygon,,1,1
68c2b1ce2445b8180f7efe48,0,1,4,1,DAPI blob,polygon,,0,0
