"Id",Channel,XY,Z,Time,"Tags","Shape","Name",red blob intensity measurements / TotalIntensity,red blob intensity measurements / MinIntensity,red blob intensity measurements / MedianIntensity,red blob intensity measurements / MeanIntensity,red blob intensity measurements / MaxIntensity,red blob intensity measurements / 75thPercentileIntensity,red blob intensity measurements / 25thPercentileIntensity,green blob intensity measurements / TotalIntensity,green blob intensity measurements / MinIntensity,green blob intensity measurements / MedianIntensity,green blob intensity measurements / MeanIntensity,green blob intensity measurements / MaxIntensity,green blob intensity measurements / 75thPercentileIntensity,green blob intensity measurements / 25thPercentileIntensity,green red two color intensity / Channel 2 / MedianIntensity,green red two color intensity / Channel 2 / MeanColonyIntensity,green red two color intensity / Channel 2 / 75thPercentileIntensity,green red two color intensity / Channel 2 / 40thPercentileIntensity,green red two color intensity / Channel 2 / 25thPercentileIntensity,green red two color intensity / Channel 1 / MedianIntensity,green red two color intensity / Channel 1 / MeanColonyIntensity,green red two color intensity / Channel 1 / 75thPercentileIntensity,green red two color intensity / Channel 1 / 40thPercentileIntensity,green red two color intensity / Channel 1 / 25thPercentileIntensity,red annulus intensity measurements / TotalIntensity,red annulus intensity measurements / MinIntensity,red annulus intensity measurements / MedianIntensity,red annulus intensity measurements / MeanIntensity,red annulus intensity measurements / MaxIntensity,red annulus intensity measurements / 75thPercentileIntensity,red annulus intensity measurements / 25thPercentileIntensity,green annulus intensity measurements / TotalIntensity,green annulus intensity measurements / MinIntensity,green annulus intensity measurements / MedianIntensity,green annulus intensity measurements / MeanIntensity,green annulus intensity measurements / MaxIntensity,green annulus intensity measurements / 75thPercentileIntensity,green annulus intensity measurements / 25thPercentileIntensity,colony Blob Parent and child / parentId,colony Blob Parent and child / childId,colony Blob Parent and child / annotationId
"6675e7fdefb2f5d02e2c161f",0,1,1,8,"green blob, line, colony","polygon","",66130,34,75,85.21907216494846,199,102,57,434299,421,550.5,559.6636597938144,738,630,489,75,110.14964370546318,102,68,57,550.5,621.3491686460808,630,522,489,51123,24,28,29.826721120186697,87,30,27,713206,401,414,416.10618436406065,505,418,410,-,-,-
"6675e7fdefb2f5d02e2c1620",0,1,1,7,"green blob, line, colony","polygon","",156319,23,32,32.57324442592207,51,36,28,1821436,327,374,379.54490518858097,517,404,347,32,36.60047751691206,36,31,28,374,408.933147632312,404,363,347,96008,21,27,27.36050156739812,53,28,26,1192829,322,334,339.9341692789969,451,339,332,-,-,-
"6675e7fdefb2f5d02e2c1621",0,1,1,7,"green blob, line, colony","polygon","",68834,28,55,67.4843137254902,211,76,43,451521,349,415,442.66764705882355,651,477,387,55,89.0255941499086,76,50,43,415,491.08957952468006,477,404,387,58092,25,28,31.588907014681894,93,33,27,657986,339,352,357.79554105492116,485,361,348,-,-,-
"6675e7fdefb2f5d02e2c1622",0,1,1,6,"green blob, line, colony","polygon","",82377,24,35,36.09859772129711,59,40,31,983445,353,425,430.9574934268186,564,461,400,35,40.60426929392447,40,34,31,425,462.60426929392446,461,416,400,74697,22,26,26.42270958613371,39,27,25,1026822,349,359,363.219667492041,461,364,356,-,-,-
"6675e7fdefb2f5d02e2c1623",0,1,1,6,"green blob, line, colony","polygon","",100822,27,48.5,69.34112792297111,331,82,41,671136,375,423,461.5790921595598,941,500,409,48.5,93.64601769911505,82,44,41,423,507.1163084702908,500,415,409,79737,24,29,33.80118694362018,98,35,28,920180,367,383,390.0720644340822,559,393,378,-,-,-
"6675e7fdefb2f5d02e2c1624",0,1,1,5,"green blob, line, colony","polygon","",62734,23,33,33.87365010799136,50,38,29,826027,385,441,446.01889848812095,558,472,414,33,38.43660531697341,38,32,29,441,475.49386503067484,472,430,414,65828,22,25,25.683964104564964,39,26,25,1006094,380,390,392.54545454545456,448,394,387,-,-,-
"6675e7fdefb2f5d02e2c1625",0,1,1,5,"green blob, line, colony","polygon","",73432,37,77,90.54500616522812,223,108,62,428964,419,502,528.9321824907522,671,580.5,477,77,115.23076923076923,108,71,62,502,575.4072398190045,580.5,492,477,46552,25,29,32.46304044630404,60,36,28,607335,406,418,423.52510460251045,482,430,414,-,-,-
"6675e7fdefb2f5d02e2c1626",0,1,1,4,"green blob, line, colony","polygon","",72236,23,28,30.364018495166036,51,33,26,863178,330,352,362.83228247162674,486,379,337,28,34.15032154340836,33,27,26,352,385.65273311897107,379,340,337,63585,23,26,26.351015333609613,35,27,25,820461,331,339,340.01699129714046,378,342,337,-,-,-
"6675e7fdefb2f5d02e2c1627",0,1,1,4,"green blob, line, colony","polygon","",98219,31,52,62.203293223559214,144,75,42,664440,362,398,420.79797340088663,548,444,386,52,79.45475910693303,75,46,42,398,450.545240893067,444,393,386,61173,25,33,33.63001649257834,62,37,29,677898,354,371,372.6761957119296,417,381,364,-,-,-
"6675e7fdefb2f5d02e2c1628",0,1,1,3,"green blob, line, colony","polygon","",23635,24,32,33.14866760168303,47,36,29,283448,362,392,397.5427769985975,464,410,380,32,36.775401069518715,36,31,29,392,414.33422459893046,410,387,380,39471,22,26,26.174403183023873,38,27,25,552315,356,365,366.25663129973475,394,368,363,-,-,-
"6675e7fdefb2f5d02e2c1629",0,1,1,3,"green blob, line, colony","polygon","",53915,25,37,51.4456106870229,284,58,29,437985,380,395,417.9246183206107,836,419,388,37,69.96140350877192,58,32,29,395,443.32456140350877,419,390,388,68848,24,31,35.970741901776385,80,40.75,29,769269,376,393,401.9169278996865,529,412,387,-,-,-
"6675e7fdefb2f5d02e2c162a",0,1,1,2,"green blob, line, colony","polygon","",19574,27,59,66.35254237288136,143,88,40,146574,417,468,496.86101694915254,746,526,432.5,59,86.78443113772455,88,50,40,468,544.6467065868263,526,454,432.5,30435,24,28,28.05069124423963,43,29,27,457599,413,421,421.75023041474657,466,424,419,-,-,-
"6675e7fdefb2f5d02e2c162b",0,1,1,2,"green blob, line, colony","polygon","",14016,25,49.5,54.325581395348834,101,71.75,35,120732,403,451.5,467.95348837209303,593,515.75,420.25,49.5,68.65306122448979,71.75,43,35,451.5,503.3061224489796,515.75,439.8,420.25,29417,23,26,26.40664272890485,51,27,25,453202,400,406,406.82405745062835,479,408,404,-,-,-
"6675e7fdefb2f5d02e2c162c",0,1,1,1,"green blob, line, colony","polygon","",8377,25,43,43.40414507772021,68,49,36,79001,371,405,409.3316062176166,472,420,394,43,50.65686274509804,49,40,36,405,424.7450980392157,420,400.8,394,22691,22,26,26.41559953434226,38,27,25,319209,364,371,371.60535506402795,393,373,369,-,20,21
"6675e7fdefb2f5d02e2c162d",0,1,1,19,"green blob, line, colony","polygon","",1268704,42,58,76.04315511867658,627,79,48,10852093,500,585,650.4491129225605,3669,676,532,58,99.79739217652958,79,53,48,585,749.8642594450017,676,561,532,323195,40,49,53.06978653530378,198,56,45,3453515,493,543,567.0796387520526,1162,601,512,-,-,-
"6675e7fdefb2f5d02e2c162e",0,1,1,19,"green blob, line, colony","polygon","",17476076,32,61,65.79104769792569,729,75,46,173979772,382,621,654.9703422053232,4000,750,503,61,82.71723776223776,75,54,46,621,782.2748111888112,750,571,503,1485806,33,51,58.05970849126646,231,69,41,14393742,375,508,562.4532843577821,1642,649,454,-,-,-
"6675e7fdefb2f5d02e2c162f",0,1,1,18,"green blob, line, colony","polygon","",13414228,36,64,67.73631056979539,502,74,52,140787567,378,690,710.919060170878,3268,783,590,64,80.89044776119403,74,60,52,690,814.6884938941655,783,650,590,1187983,36,52.5,58.53286361844698,340,68,43,11791380,352,546,580.9706346078045,2094,669,491,-,-,-
"6675e7fdefb2f5d02e2c1630",0,1,1,18,"green blob, line, colony","polygon","",1556946,41,61,66.68719749860796,450,68,53,15792765,523,664,676.436587141817,2176,725,598,61,79.23595594643848,68,58,53,664,746.4105855320497,725,638,598,506775,41,66,65.78930286901208,201,72,51,5265249,521,700,683.5322601583798,1276,749,583,-,-,-
"6675e7fdefb2f5d02e2c1631",0,1,1,17,"green blob, line, colony","polygon","",13329060,36,66,68.57994011051771,477,77,53,148276798,499,755,762.9055557270603,4168,836,638,66,82.42361589491465,77,61,53,755,871.6162251936851,836,708,638,1614540,35,62,78.63147129011834,365,90,44,15310457,494,652,745.6512443383821,1945,797,551,-,-,-
"6675e7fdefb2f5d02e2c1632",0,1,1,17,"green blob, line, colony","polygon","",1419158,44,64,69.75463258785942,654,70,57,15218497,586,737,748.0214794789874,2590,778,677,64,80.81966776228124,70,62,57,737,809.7889313316159,778,715,677,436880,42,66,65.47961630695444,145,73,52,4872665,573,733,730.3154976019184,1104,804,636,-,-,-
"6675e7fdefb2f5d02e2c1633",0,1,1,16,"green blob, line, colony","polygon","",10154576,36,67,69.54188781065737,647,75,55,120316970,484,809,823.9703193376296,5120,883,707,67,82.26431954685287,75,63,55,809,924.6531691000537,883,774,707,1095995,36,56,60.750235574524694,149,70,45,12819358,477,677,710.5680394656615,1420,789,599,-,-,-
"6675e7fdefb2f5d02e2c1634",0,1,1,16,"green blob, line, colony","polygon","",618674,42,61,76.67294584211179,544,76,55,6545504,629,749,811.1914735407114,2532,823,715,61,95.92379435850773,76,58,55,749,902.0482256596906,823,737,715,259818,41,56,56.32300021677867,127,61,47,3355979,615,728,727.5046607413831,1025,775,648,-,-,-
"6675e7fdefb2f5d02e2c1635",0,1,1,15,"green blob, line, colony","polygon","",10125663,37,67,70.69907556101717,441,78,54,102982283,464,708,719.0395539791373,3244,786,586,67,85.65073138212632,78,62,54,708,833.1596348858377,786,666,586,1329185,37,64,75.79318013343217,215,83,46,12343751,458,611,703.8690197867367,1969,760,511,-,-,-
"6675e7fdefb2f5d02e2c1636",0,1,1,15,"green blob, line, colony","polygon","",840124,42,61,68.009714239456,458,68,53,8450521,531,657,684.0865376831539,2392,707,596,61,80.99396590737668,68,58,53,657,760.580328858048,707,637,596,379938,42,67,68.91674224560131,290,76,56,3788976,524,697,687.2802466896427,1576,735,597,-,-,-
"6675e7fdefb2f5d02e2c1637",0,1,1,14,"green blob, line, colony","polygon","",7927669,37,70,72.7082286259332,416,79,57,82653575,500,747,758.0532219307739,2942,813,639,70,87.25472130313057,79,65,57,747,866.0900992618987,813,711,639,1294174,37,60,73.21230978107145,234,80,46,12592476,488,619,712.3649940600781,1749,786,543,-,-,-
"6675e7fdefb2f5d02e2c1638",0,1,1,14,"green blob, line, colony","polygon","",657720,48,68,84.84520123839009,447,90,62,6226550,601,735,803.218524251806,2550,837,697,68,104.99786324786325,90,65,62,735,899.951804368471,837,719,697,405625,47,62,64.6826662414288,141,68,55,4414953,585,696,704.0269494498485,1149,744,633,-,-,-
"6675e7fdefb2f5d02e2c1639",0,1,1,13,"green blob, line, colony","polygon","",8270974,38,65,67.60977324374254,381,77,52,92155234,524,750,753.3084342864616,2485,824,633,65,81.33554847519345,77,60,52,750,855.2482627825823,824,706,633,1284769,37,62,76.97375831286323,218,83,47,12576927,515,657,753.5154873884129,1770,806,567,-,-,-
"6675e7fdefb2f5d02e2c163a",0,1,1,13,"green blob, line, colony","polygon","",328102,52,72,95.99239321240492,396,98,63,3087750,667,798,903.3791691047396,2396,930.75,748,72,124.0840108401084,98,67,63,798,1037.5295392953929,930.75,769,748,173607,47,62,63.708990825688076,111,69,55,2027768,637,731,744.1350458715597,1096,789,677,-,-,-
"6675e7fdefb2f5d02e2c163b",0,1,1,12,"green blob, line, colony","polygon","",5705165,37,65,65.11853399077752,188,75,51,69667607,557,806,795.1833881203488,1664,868,692,65,77.2953422420831,75,60,51,806,886.1287973187814,868,769,692,1004213,37,62,70.63466272772034,201,79,46,10981871,550,701,772.4464373637195,1673,853,621,-,-,-
"6675e7fdefb2f5d02e2c163c",0,1,1,12,"green blob, line, colony","polygon","",1436881,48,70,78.62980190434497,412,78,66,16206993,703,859,886.8880923716756,2547,888,829,70,90.88588588588588,78,68,66,859,946.6519519519519,888,848,829,523380,46,71,70.31841999193874,208,76,59,6215993,679,851,835.1461776165524,1420,889,765,-,-,-
"6675e7fdefb2f5d02e2c163d",0,1,1,11,"green blob, line, colony","polygon","",3445332,39,69,68.83917760594618,199,77,59,36000164,494,727,719.2983675997523,2152,781,651,69,78.84892897406989,77,65,59,727,792.2641488162345,781,698,651,805525,39,66,78.51886148747441,213,85,51,8040099,490,683,783.711765279267,1844,823,571,-,-,-
"6675e7fdefb2f5d02e2c163e",0,1,1,11,"green blob, line, colony","polygon","",739694,52,71,88.09027033464332,313,96,64,6649136,612,723,791.8466118851971,1903,830,684,71,109.42310245629564,96,68,64,723,887.4728922327948,830,706,684,417131,48,64,65.17671875,124,70,57,4402142,573,689,687.8346875,996,735,628,-,-,-
"6675e7fdefb2f5d02e2c163f",0,1,1,10,"green blob, line, colony","polygon","",2622589,39,65,65.22717437262169,209,74,55,28866252,522,725,717.9409555550029,1237,794,647,65,75.2191411970334,74,61,55,725,789.5705040389248,794,696,647,577422,39,63,66.82351579678279,520,76,49,6088011,521,680,704.5493577132277,2419,796,578,-,-,-
"6675e7fdefb2f5d02e2c1640",0,1,1,10,"green blob, line, colony","polygon","",100126,58,153.5,163.071661237785,325,211.75,105.25,718766,676,1128,1170.628664495114,1970,1388,905,153.5,216.72670807453417,211.75,134,105.25,1128,1424.4503105590063,1388,1032.2,905,94537,50,61,63.10881174899866,110,66,57,1057084,632,697,705.6635514018692,922,722,662,-,-,-
"6675e7fdefb2f5d02e2c1641",0,1,1,9,"green blob, line, colony","polygon","",3422530,42,69,69.08340398046103,192,77,60,38711211,582,788,781.3816761535667,1312,840,726,69,78.23472966202937,77,65,60,788,840.6174804424063,840,763,726,837806,41,60,69.20013215495167,187,76,49,8946426,538,683,738.9465598414141,1556,809,617,-,-,-
"6675e7fdefb2f5d02e2c1642",0,1,1,8,"green blob, line, colony","polygon","",1985204,43,68,68.4293543828203,149,72,62,23849995,454,832,822.1017889765951,1037,860,788,68,74.09916346095133,72,66,62,832,863.1460584966721,860,817,788,540725,41,64,65.99841327962895,116,72,55,6305290,441,784,769.5947760283168,1029,843,728,-,-,-
"6675e7fdefb2f5d02e2c1643",0,1,1,7,"green blob, line, colony","polygon","",1112664,52,70,71.48499839383231,162,75,65,11934106,575,770,766.7270157404433,1015,799,731,70,77.64262857142857,75,69,65,770,803.58,799,754,731,412367,49,68,70.14237115155639,169,74,58,4302162,504,738,731.7846572546351,1195,791,663,-,-,-
"6675e7fdefb2f5d02e2c1644",0,1,1,6,"green blob, line, colony","polygon","",958021,54,71,72.36354709570209,139,76,65,10743726,673,810,811.5209607976433,1092,839,774,71,78.90339171531832,76,69,65,810,846.5852098971365,839,796,774,403972,50,70,72.78774774774774,192,77,59,4285398,504,777.5,772.1437837837838,1209,833,721,-,-,-
"6675e7fdefb2f5d02e2c1645",0,1,1,5,"green blob, line, colony","polygon","",604297,54,78,80.73440213760855,162,86,70,6788190,671,905,906.9058116232464,1366,930,858,78,90.18026969481902,86,75,70,905,949.0967589306837,930,891,858,327650,50,69,73.94493342360641,186,76,62,3810681,591,849,860.0047393364929,1623,904.5,793,-,-,-
"6675e7fdefb2f5d02e2c1646",0,1,1,4,"green blob, line, colony","polygon","",568233,59,74,78.76808982533962,182,82,70,5924604,714,813,821.2647629609094,1104,849,784,74,85.87156398104266,82,73,70,813,851.8983412322275,849,802,784,298208,54,72,72.8046875,158,77,64,3235495,576,797,789.915771484375,1190,842,740,-,-,-
"6675e7fdefb2f5d02e2c1647",0,1,1,3,"green blob, line, colony","polygon","",169145,64,87,93.24421168687982,174,109,73,1578420,797,858,870.1323042998897,1040,888,839,87,107.16682375117813,109,80,73,858,894.2704995287464,888,851,839,164917,59,70,70.05819881053526,96,72,66,1958588,766,838,832.0254885301614,909,855,808,-,-,-
"6675e7fdefb2f5d02e2c1648",0,1,1,2,"green blob, line, colony","polygon","",54908,62,87,88.70436187399031,126,100,75,572782,859,923,925.3344103392569,997,947,901,87,100.05637982195846,100,82,75,923,947.8486646884273,947,913,901,102973,58,70,69.57635135135135,89,73,65,1321795,833,899,893.1047297297297,944,914.25,872,-,-,-
"6675e7fdefb2f5d02e2c1649",0,1,1,1,"green blob, line, colony","polygon","",22515,67,84,85.2840909090909,104,92,79,234194,844,886.5,887.0984848484849,917,899,877,84,91.56643356643356,92,82,79,886.5,898.2937062937064,899,883,877,66157,61,71,71.59848484848484,99,73,69,798969,827,865,864.6850649350649,918,878,851,-,24,25
"6675e7fdefb2f5d02e2c164a",0,1,1,10,"green blob, line, colony","polygon","",344513,52,72,74.56991341991342,184,80,65,3608850,653,780,781.1363636363636,1124,814,730,72,82.96873778819851,80,69,65,780,827.2754982415006,814,762,730,255621,48,70,79.55835667600374,265,79,59,2545611,623,773,792.2847805788982,1515,823,681,-,-,-
"6675e7fdefb2f5d02e2c164b",0,1,1,9,"green blob, line, colony","polygon","",339330,62,78,81.92419121197489,170,87,73,3615131,759,862,872.7984065668759,1100,896,833,78,89.54810126582278,87,76,73,862,906.5059071729958,896,851,833,231889,57,76,77.60676037483266,179,83,68,2518601,731,852,842.9052878179384,1081,876,796,-,-,-
"6675e7fdefb2f5d02e2c164c",0,1,1,8,"green blob, line, colony","polygon","",258650,61,75,79.04951100244499,171,83,71,3021710,827,910,923.5055012224939,1120,954,887.75,75,86.65996649916248,83,73,71,910,958.4332774986042,954,900,887.75,236382,57,71,73.73112913287586,173,75,65,2833578,794,891,883.8359326263256,1159,910,845,-,-,-
"6675e7fdefb2f5d02e2c164d",0,1,1,7,"green blob, line, colony","polygon","",167750,65,80,84.2964824120603,202,87,75,1698298,759,845,853.41608040201,1104,883.75,820,80,91.42525773195877,87,78,75,845,883.0335051546392,883.75,833,820,163726,59,73,75.31094756209751,195,77,68,1749874,719,808,804.9098436062558,1096,826,768,-,-,-
"6675e7fdefb2f5d02e2c164e",0,1,1,6,"green blob, line, colony","polygon","",25276,68,82,85.97278911564626,122,91,76,265986,841,888,904.7142857142857,1033,923,874,82,94.54430379746836,91,79,76,888,935.2594936708861,923,881,874,85143,65,74,73.65311418685121,85,76,71,997194,825,869,862.6245674740485,902,876,849,-,-,-
"6675e7fdefb2f5d02e2c164f",0,1,1,5,"green blob, line, colony","polygon","",14877,76,92,94.75796178343948,120,105,85,156567,933,989,997.2420382165606,1084,1028,962,92,103.75294117647059,105,90,85,989,1026.8588235294117,1028,980.4,962,63341,66,75,74.69457547169812,90,77,72,786589,893,928,927.5813679245283,971,940,916,-,-,-
"6675e7fdefb2f5d02e2c1650",0,1,1,4,"green blob, line, colony","polygon","",108888,73,87,95.59964881474978,188,102,80,1034726,853,889,908.451273046532,1126,922,875,87,108.85575364667747,102,83,80,889,938.2301458670988,922,883,875,140312,71,81,83.22182680901543,158,83,78,1484903,834,883,880.7253855278766,1061,889,866,-,-,-
"6675e7fdefb2f5d02e2c1651",0,1,1,3,"green blob, line, colony","polygon","",30602,76,105,104.44368600682594,128,115,94,280555,872,960,957.5255972696245,1036,988,925,105,114.18012422360249,115,101,94,960,987.776397515528,988,945.8,925,78709,68,74,79.42381432896065,151,80,72.5,868615,826,880,876.5035317860746,943,888,864,-,-,-
"6675e7fdefb2f5d02e2c1652",0,1,1,2,"green blob, line, colony","polygon","",21424,78,92,96.07174887892377,134,97,89,218446,918,980,979.5784753363229,1051,993,963.5,92,102.11194029850746,97,92,89,980,993.6940298507462,993,975,963.5,76292,69,76,77.14054600606673,105,78,74,927697,864,941,938.0151668351871,1041,965,908,-,-,-
"6675e7fdefb2f5d02e2c1653",0,1,1,1,"green blob, line, colony","polygon","",20040,76,90,90.67873303167421,107,96,86,212872,932,960,963.2217194570136,1000,975,952,90,95.140625,96,88,86,960,973.0078125,975,957,952,71693,72,78,78.18211559432933,90,79,77,859194,889,944,936.9618320610687,969,952,922,-,18,19
"6675e7fdefb2f5d02e2c1654",0,1,1,1,"green blob, colony","polygon","",2600,36,48,47.27272727272727,56,52,42.5,25892,432,470,470.76363636363635,507,489.5,454,48,51.851851851851855,52,45,42.5,470,488.22222222222223,489.5,463.8,454,20645,25,30,32.97923322683706,93,33,28,255658,394,405,408.3993610223642,454,413,400,-,32,33
"6675e7fdefb2f5d02e2c1655",0,1,1,1,"green blob, colony","polygon","",8579,26,47,48.46892655367232,77,57,39,65312,330,363,368.99435028248587,422,382,351,47,57.57446808510638,57,43.400000000000006,39,363,385.3829787234043,382,359.4,351,20664,21,24,25.169305724725945,40,26,23,266720,317,324,324.8721071863581,346,326,322,-,26,27
"6675e7fdefb2f5d02e2c1656",0,1,1,1,"green blob, colony","polygon","",5379,45,60,61.125,77,66.25,55,56803,604,644,645.4886363636364,689,660.25,631,60,66.95744680851064,66.25,57.800000000000004,55,644,660.2127659574468,660.25,636,631,30388,36,41,43.59827833572454,75,45,39,414776,572,590,595.0875179340029,658,599,583,-,30,31
"6675e7fdefb2f5d02e2c1657",0,1,1,1,"green blob, colony","polygon","",5708,28,36,36.35668789808917,45,39,34,65560,390,415,417.5796178343949,449,428,407,36,38.82608695652174,39,35,34,415,426.1847826086956,428,412,407,22850,25,28,28.03680981595092,35,29,27,315612,378,386,387.25398773006134,409,389,384,-,22,23
"6675e7fdefb2f5d02e2c1658",0,1,1,1,"green blob, colony","polygon","",3801,28,77.5,79.1875,131,104.25,51.75,19042,357,393,396.7083333333333,439,418,377,77.5,103.8076923076923,104.25,65.8,51.75,393,413.38461538461536,418,386.8,377,17538,22,25,27.0231124807396,97,26,24,229246,347,352,353.2295839753467,393,354,351,-,12,13
"6675e7fdefb2f5d02e2c1659",0,1,1,1,"green blob, colony","polygon","",6018,40,61,62.6875,88,73,52,60832,564,631,633.6666666666666,705,660.25,608.5,61,72.13461538461539,73,58,52,631,660.2307692307693,660.25,619,608.5,33300,37,43,47.1671388101983,90,49,41,412003,553,576,583.5736543909348,695,590.75,568,-,8,9
"6675e7fdefb2f5d02e2c165a",0,1,1,1,"green blob, colony","polygon","",6659,33,43,43.24025974025974,54,47,39.25,78109,488,506,507.2012987012987,530,513,501,43,47.21686746987952,47,42,39.25,506,514.3012048192771,513,504,501,29787,31,34,35.630382775119614,56,35,33,411022,480,490,491.6531100478469,530,492,487,-,36,37
"6675e7fdefb2f5d02e2c165b",0,1,1,1,"green blob, colony","polygon","",5737,43,55,54.63809523809524,66,60,49,68238,607,647,649.8857142857142,707,671,630,55,58.932203389830505,60,52.6,49,647,668.1525423728814,671,639.6,630,38205,39,45,52.12141882673943,131,52,43,442786,579,601,604.0736698499318,658,610,594,-,34,35
"6675e7fdefb2f5d02e2c165c",0,1,1,1,"green blob, colony","polygon","",10330,59,66,69.32885906040268,93,74,63,125031,790,833,839.1342281879195,907,860,815,66,75.48051948051948,74,64,63,833,862.1558441558442,860,825,815,54738,54,62,64.02105263157895,98,66,60,698604,767,817,817.0807017543859,901,837,794,-,6,7
