"Id",Channel,XY,Z,Time,"Tags","Shape","Name",Parent and child / parentId,Parent and child / childId,Parent and child / annotationId,red Annulus intensity measurements / TotalIntensity,red Annulus intensity measurements / MinIntensity,red Annulus intensity measurements / MedianIntensity,red Annulus intensity measurements / MeanIntensity,red Annulus intensity measurements / MaxIntensity,red Annulus intensity measurements / 75thPercentileIntensity,red Annulus intensity measurements / 25thPercentileIntensity,green Annulus intensity measurements / TotalIntensity,green Annulus intensity measurements / MinIntensity,green Annulus intensity measurements / MedianIntensity,green Annulus intensity measurements / MeanIntensity,green Annulus intensity measurements / MaxIntensity,green Annulus intensity measurements / 75thPercentileIntensity,green Annulus intensity measurements / 25thPercentileIntensity,red intensity measurements / TotalIntensity,red intensity measurements / MinIntensity,red intensity measurements / MedianIntensity,red intensity measurements / MeanIntensity,red intensity measurements / MaxIntensity,red intensity measurements / 75thPercentileIntensity,red intensity measurements / 25thPercentileIntensity,green intensity measurements / TotalIntensity,green intensity measurements / MinIntensity,green intensity measurements / MedianIntensity,green intensity measurements / MeanIntensity,green intensity measurements / MaxIntensity,green intensity measurements / 75thPercentileIntensity,green intensity measurements / 25thPercentileIntensity
"665765e940dcff8796124bc8",0,1,1,19,"green blob","polygon","",1,-,0,7725,4,6,7.054794520547945,26,7,5,47321,39,42,43.21552511415525,61,43,41,4343,4,13,13.74367088607595,27,19,8,15698,40,49,49.677215189873415,62,55,44
"665765f340dcff8796124bd0",0,1,1,18,"green blob","polygon","",95,0,1,7276,4,6,6.578661844484629,24,7,5,48235,39,42,43.6121157323689,150,43,41,6451,5,23,22.795053003533567,38,30,16,16244,41,57,57.399293286219084,82,64.5,50.5
"665765fc40dcff8796124c64",0,1,1,17,"green blob","polygon","",132,1,95,6930,3,6,7.743016759776537,36,7,5,40712,40,43,45.48826815642458,149,44,42,3785,5,16,16.897321428571427,33,25,10,12264,41,53,54.75,101,62,48
"6657660440dcff8796124cb1",0,1,1,16,"green blob","polygon","",149,95,132,7000,4,6,6.6350710900473935,24,7,5,47136,40,43,44.67867298578199,145,44,42,3904,5,15,14.40590405904059,22,19,11,14503,42,53,53.51660516605166,63,58,49
"6657660d40dcff8796124cc0",0,1,1,15,"green blob","polygon","",207,132,149,6792,4,5,5.775510204081633,17,6,5,51443,40,43,43.74404761904762,127,43,42,4609,5,13,12.838440111420613,21,17,9,19024,41,52,52.991643454039,94,59,47
"6657661540dcff8796124cc3",0,1,1,14,"green blob","polygon","",223,149,207,6511,4,5,6.671106557377049,28,6,5,43853,41,44,44.931352459016395,78,45,43,3933,5,20,20.27319587628866,39,31,8,13955,44,66,71.93298969072166,159,83.75,53
"6657661c40dcff8796124ccd",0,1,1,13,"green blob","polygon","",273,207,223,5775,4,5,5.563583815028902,19,6,5,45112,41,43,43.460500963391134,55,44,42,4630,5,20,20.57777777777778,41,29,11,15545,43,68,69.08888888888889,117,84,54
"6657662440dcff8796124d33",0,1,1,12,"green blob","polygon","",308,223,273,7202,4,6,6.176672384219554,18,7,5,52490,41,44,45.01715265866209,91,45,43,4059,5,13,13.135922330097088,22,17,9,17128,43,55,55.43042071197411,69,61,50
"6657663040dcff87961252e0",0,1,1,11,"green blob","polygon","",313,273,308,7992,4,5,7.272065514103731,35,7,5,52978,42,44,48.2056414922657,88,47,43,3269,4,10,11.311418685121108,22,15,7,15656,42,53,54.173010380622834,72,60,48
"6657663940dcff8796125791",0,1,1,10,"green blob","polygon","",350,308,313,10015,3,6,8.75437062937063,33,10,5,58307,41,46,50.96765734265734,109,53,44,3386,4,13,12.923664122137405,23,17,8,15358,43,58,58.61832061068702,75,66,52
"6657664540dcff8796125b81",0,1,1,9,"green blob","polygon","",382,313,350,7241,4,5,6.7483690587138865,44,6,5,52311,42,45,48.75209692451072,132,47,45,2716,5,11,10.609375,17,14,7,15166,45,59,59.2421875,79,65,53
"6657664c40dcff8796125c38",0,1,1,8,"green blob","polygon","",417,350,382,8520,4,5,6.464339908952959,23,6,5,64650,43,46,49.051593323217,83,48,45,4192,4,10,10.860103626943005,26,15,6,24097,45,61,62.42746113989637,88,72,54
"6657665540dcff8796125e56",0,1,1,7,"green blob","polygon","",470,382,417,6946,4,5,5.503961965134707,14,5,5,61205,44,47,48.49841521394612,75,48,47,2890,4,7,7.706666666666667,15,9,6,20646,46,54,55.056,72,59,50
"6657665f40dcff87961260ca",0,1,1,6,"green blob","polygon","",514,417,470,6212,4,5,5.487632508833922,22,5,5,56892,47,49,50.25795053003534,102,49,48,2211,4,9,8.844,14,11,6,15105,47,61,60.42,77,65,55
"6657666440dcff87961260cd",0,1,1,5,"green blob","polygon","",518,470,514,5645,4,5,5.702020202020202,16,6,5,53462,48,51,54.002020202020205,84,53,50,1650,5,8,8.291457286432161,13,10,6,12191,50,60,61.26130653266332,77,67.5,55
"6657666a40dcff87961260d0",0,1,1,4,"green blob","polygon","",557,514,518,7594,4,5,5.321653819201122,12,6,5,78012,51,54,54.66853538892782,70,55,54,5158,4,8,8.414355628058727,15,10,6,40495,52,64,66.06035889070147,86,71,59
"6657667040dcff87961260d3",0,1,1,3,"green blob","polygon","",610,518,557,6821,4,5,5.242890084550346,9,5,5,75637,55,58,58.13758647194466,67,59,57,4395,5,7,7.904676258992806,14,9,6,38057,57,66,68.4478417266187,91,74,61
"6657667640dcff87961260d6",0,1,1,2,"green blob","polygon","",623,557,610,6197,4,5,5.592960288808665,11,6,5,72267,61,64,65.22292418772564,85,65,63,2118,4,7,7.4840989399293285,11,9,6,20489,62,72,72.39929328621908,87,78,66
"6657671740dcff87961263d0",0,1,1,19,"green blob","polygon","",63,-,62,5361,4,5,7.508403361344538,29,8,5,31052,39,41,43.490196078431374,75,43,40,771,5,9,9.402439024390244,15,11.75,7,3844,41,46.5,46.8780487804878,54,50,43.25
"6657671e40dcff87961263d3",0,1,1,18,"green blob","polygon","",75,62,63,4508,3,5,5.816774193548387,25,5,4,32308,37,40,41.68774193548387,66,41,40,1120,5,9,9.256198347107437,15,11,7,5483,40,45,45.31404958677686,51,48,43
"6657674640dcff87961263dc",0,1,1,17,"green blob","polygon","",127,63,75,4983,3,5,5.463815789473684,16,6,4,38086,38,41,41.7609649122807,54,42,40,1004,4,8,9.74757281553398,19,14,6,4898,39,46,47.55339805825243,58,52.5,43
"6657674e40dcff87961263e2",0,1,1,16,"green blob","polygon","",155,75,127,4783,3,5,5.897657213316893,16,6,5,34265,39,41,42.25030826140567,59,42,41,963,4,8,9.084905660377359,17,12,6,4942,40,45,46.62264150943396,56,50,43
"6657675340dcff87961263e5",0,1,1,15,"green blob","polygon","",206,127,155,5392,3,6,7.198931909212283,23,8,5,32730,39,42,43.69826435246996,56,45,41,937,5,9,9.464646464646465,15,11,7.5,4575,40,46,46.21212121212121,53,48,44
"6657676040dcff87961263e8",0,1,1,14,"green blob","polygon","",223,155,206,6271,4,6,8.081185567010309,34,8,5,35241,40,43,45.41365979381443,75,45.25,42,1633,5,11,12.858267716535433,26,18,8,6310,41,48,49.68503937007874,63,55,44
"665892c440dcff87961be7a8",0,1,1,19,"green blob","polygon","",59,-,58,5616,3,5,6.267857142857143,24,6,5,38044,40,42,42.45982142857143,55,43,41,2737,4,12,13.158653846153847,26,20,6,10109,40,49,48.60096153846154,57,53.25,43
"665892cb40dcff87961c1448",0,1,1,18,"green blob","polygon","",97,58,59,5749,4,5,6.255712731229598,25,6,5,39192,40,42,42.64635473340588,55,43,42,1878,4,7,8.77570093457944,17,12,5,9641,41,44,45.05140186915888,50,47,43
"665892d240dcff87961c180b",0,1,1,17,"green blob","polygon","",105,59,97,5279,4,5,6.55776397515528,21,6,5,35075,40,43,43.57142857142857,53,44,42,1373,6,12,11.939130434782609,20,15.5,8,5468,42,47,47.54782608695652,54,50.5,45
"665892d740dcff87961c2935",0,1,1,16,"green blob","polygon","",154,97,105,5205,4,5,5.928246013667426,16,6,5,37992,40,43,43.27107061503417,53,44,42,1595,4,9,9.550898203592814,19,12,6,7814,42,46,46.790419161676645,55,49,44
"665892db40dcff87961c31a2",0,1,1,15,"green blob","polygon","",204,105,154,5542,4,5,6.6291866028708135,29,6,5,36699,40,43,43.89832535885167,61,44,42,1859,5,12,13.278571428571428,24,18,8,6652,41,47,47.51428571428571,55,51,44
"665892e340dcff87961c443d",0,1,1,14,"green blob","polygon","",236,154,204,5640,4,6,6.738351254480286,19,6,5,37512,41,44,44.81720430107527,54,45,43,2568,5,13,13.732620320855615,28,18.5,8,9097,43,48,48.64705882352941,58,52,45
"665892e940dcff87961c4d43",0,1,1,13,"green blob","polygon","",274,204,236,5065,4,5,6.214723926380368,26,6,5,36060,41,44,44.24539877300614,62,44,43,1678,5,13,13.21259842519685,23,18,9,6141,42,48,48.354330708661415,57,52,44
"665892ed40dcff87961c528c",0,1,1,12,"green blob","polygon","",306,236,274,5448,4,5,7.352226720647773,24,7,5,33308,41,44,44.95006747638327,57,45,43,1634,5,12,12.866141732283465,23,17.5,8,6242,43,48,49.1496062992126,57,53,45
"665892f140dcff87961c54cc",0,1,1,11,"green blob","polygon","",333,274,306,5752,4,5,6.355801104972375,26,6,5,40446,42,44,44.69171270718232,56,45,44,3079,5,13,13.807174887892376,27,20,7,11035,43,49,49.48430493273543,60,53,45
"665892f540dcff87961c5985",0,1,1,10,"green blob","polygon","",377,306,333,6764,4,5,7.368191721132898,40,6,5,42368,43,45,46.152505446623096,68,46,44,2944,5,13,13.026548672566372,25,17.75,9,11140,44,49,49.29203539823009,58,52,47
"665892f940dcff87961c61b4",0,1,1,9,"green blob","polygon","",380,333,377,5149,4,5,6.317791411042945,24,6,5,37607,43,46,46.14355828220859,58,46,45,1675,6,13,12.68939393939394,19,16,9,6666,46,51,50.5,55,52,49
"665892fe40dcff87961c6943",0,1,1,8,"green blob","polygon","",430,377,380,6380,3,5,7.026431718061674,22,6,5,43122,44,47,47.491189427312776,58,48,46,2816,5,15,13.87192118226601,22,18,10,10628,46,53,52.354679802955665,59,55,50
"6658930240dcff87961c73d2",0,1,1,7,"green blob","polygon","",455,380,430,5601,4,5,5.370086289549377,14,6,5,49689,45,48,47.64046021093001,52,48,47,5018,4,16,17.12627986348123,35,25,10,16126,46,55,55.03754266211604,66,60,50
"6658930640dcff87961c80e6",0,1,1,6,"green blob","polygon","",482,430,455,6015,4,5,6.953757225433526,22,6,5,43549,47,49,50.34566473988439,61,50,49,2242,5,13,12.251366120218579,19,16,9,9825,48,54,53.68852459016394,59,56,51
"6658930a40dcff87961c8db7",0,1,1,5,"green blob","polygon","",528,455,482,4047,4,5,5.2626788036410925,15,6,5,39615,49,52,51.51495448634591,55,52,51,3053,4,10,20.35333333333333,63,33.75,6,9349,50,55,62.32666666666667,94,72.75,52
"6658930e40dcff87961c8dbb",0,1,1,4,"green blob","polygon","",581,482,528,5236,4,5,5.618025751072961,12,6,5,51238,52,55,54.97639484978541,61,56,54,1945,5,12,12.080745341614907,21,15,9,9730,55,60,60.43478260869565,68,63,58
"6658931240dcff87961c994e",0,1,1,3,"green blob","polygon","",596,528,581,4765,4,5,5.592723004694836,14,6,5,50348,56,59,59.093896713615024,66,60,58,1417,4,9,10.734848484848484,21,14.25,6,8580,58,64,65,75,68,61.75
"6658931640dcff87961caf2a",0,1,1,2,"green blob","polygon","",646,581,596,5812,4,5,6.27645788336933,20,6,5,61004,63,65,65.87904967602591,84,66,64,1469,5,7,8.027322404371585,16,10,5,12459,63,66,68.08196721311475,79,70,65
"6658931d40dcff87961cc739",0,1,1,1,"green blob","polygon","",-,596,646,5677,4,5,5.506304558680893,10,6,5,75606,71,73,73.33268671193017,80,74,73,2056,4,6,7.907692307692308,15,10,5,20401,71,76,78.46538461538462,92,83,74
"665893af40dcff87961eacee",0,1,1,19,"green blob","polygon","",5,-,4,6726,3,5,5.122619954303123,7,6,5,55530,40,42,42.292460015232294,45,43,42,5437,4,6,10.983838383838384,53,11,5,24215,40,43,48.91919191919192,98,48,42
"665893b440dcff87961eacf1",0,1,1,18,"green blob","polygon","",101,4,5,6000,4,5,5.128205128205129,7,5,5,49473,40,42,42.284615384615385,46,43,42,4741,4,6,12.219072164948454,49,14,5,19436,40,44,50.09278350515464,93,52,43
"665893b840dcff87961eacf4",0,1,1,17,"green blob","polygon","",118,5,101,5675,4,5,5.215992647058823,9,5,5,46660,41,43,42.8860294117647,51,43,42,4186,4,9,15.333333333333334,50,21,6,14512,42,47,53.15750915750916,91,58,43
"665893bc40dcff87961eacf7",0,1,1,16,"green blob","polygon","",171,101,118,5792,3,5,5.162210338680927,13,6,5,48078,41,43,42.850267379679146,45,43,42,4427,4,7,13.415151515151516,56,15,6,16849,41,45,51.057575757575755,95,53,43
"665893c040dcff87961eacfa",0,1,1,15,"green blob","polygon","",198,118,171,5800,3,5,5.155555555555556,11,5,5,48551,41,43,43.156444444444446,77,43,42,4160,4,8,14.494773519163763,59,19,6,14900,42,46,51.91637630662021,94,55,44
"665893c540dcff87961ead0c",0,1,1,14,"green blob","polygon","",210,171,198,7943,4,5,5.455357142857143,22,6,5,64563,42,44,44.34271978021978,71,45,44,7770,4,7,17.903225806451612,92,17,6,24250,42,47,55.87557603686636,128,55,45
"665893ca40dcff87961ead19",0,1,1,13,"green blob","polygon","",244,198,210,7659,3,5,5.206662134602311,12,6,5,64511,41,44,43.85520054384772,47,44,43,7318,4,9,17.892420537897312,84,18,6,22592,42,47,55.23716381418093,116,56,45
"665893d040dcff87961ead67",0,1,1,12,"green blob","polygon","",296,210,244,8783,3,5,5.22797619047619,16,6,5,74189,42,44,44.16011904761905,53,45,43,9723,4,8,15.758508914100487,83,17,6,33227,42,47,53.85251215559157,112,56,45
"665893d640dcff87961eadc9",0,1,1,11,"green blob","polygon","",341,244,296,7755,4,5,6.2139423076923075,26,6,5,57200,43,45,45.833333333333336,69,45,44,6518,4,8,16.054187192118228,67,19,6,21770,43,48,53.62068965517241,94,56,45
"665893dc40dcff87961ebd91",0,1,1,10,"green blob","polygon","",368,296,341,6474,3,5,5.250608272506082,11,6,5,56196,43,46,45.57664233576642,52,46,45,5763,4,9,16.325779036827196,58,24,6,19130,43,48,54.19263456090651,89,60,46
"665893e040dcff87961ed0de",0,1,1,9,"green blob","polygon","",392,341,368,6356,4,5,5.35016835016835,18,6,5,55020,44,46,46.313131313131315,59,47,46,5108,4,9,15.478787878787879,56,19.75,6,17889,44,49,54.20909090909091,87,58,47
"665893e540dcff87961ee73a",0,1,1,8,"green blob","polygon","",416,368,392,8488,4,5,5.076555023923445,9,5,5,78721,45,47,47.08193779904306,50,48,47,10663,4,7,14.913286713286713,76,16,5,39443,45,49,55.16503496503496,102,56,48
"665893ea40dcff87961ee782",0,1,1,7,"green blob","polygon","",450,392,416,6772,4,5,5.662207357859532,28,6,5,58743,46,49,49.11622073578595,75,49,48,5846,4,12.5,15.8,42,23,6,21264,47,54,57.47027027027027,79,64,50
"665893ef40dcff87961ee7d0",0,1,1,6,"green blob","polygon","",508,416,450,6050,3,5,5.581180811808118,20,6,5,55255,48,51,50.973247232472325,68,51,50,3563,4,11,12.816546762589928,28,19,7,16026,50,55,57.64748201438849,73,63,53
"665893f340dcff87961ee821",0,1,1,5,"green blob","polygon","",538,450,508,4969,3,5,5.979542719614922,17,6,5,44988,51,53,54.13718411552347,66,54,53,1757,5,10,11.871621621621621,22,16.25,7.75,8876,52,57.5,59.972972972972975,71,66,55
"665893f840dcff87961ee870",0,1,1,4,"green blob","polygon","",550,508,538,4754,4,5,6.263504611330698,16,7,5,43963,54,57,57.922266139657445,70,58,56,1208,5,11,11.185185185185185,17,13,9,6824,56,63,63.18518518518518,70,66,60
"665893fd40dcff87961ee8bc",0,1,1,3,"green blob","polygon","",609,538,550,4664,4,5,6.104712041884817,14,6,5,47491,58,62,62.160994764397905,73,63,61,1050,5,10,10,15,12,8,7017,61,67,66.82857142857142,74,69,65
"6658940240dcff87961ef57d",0,1,1,2,"green blob","polygon","",643,550,609,5507,4,5,5.341416100872939,12,6,5,69734,66,68,67.6372453928225,73,68,67,2400,5,8,8.955223880597014,18,12,6,19451,66,71,72.57835820895522,85,76.25,68
"6658940d40dcff87961f052e",0,1,1,1,"green blob","polygon","",-,609,643,5899,4,5,5.44690674053555,8,6,5,84291,75,78,77.83102493074792,81,78,77,2610,5,7,8.259493670886076,15,10,6,25835,76,80,81.75632911392405,91,84.25,79
"6658942440dcff87961f82ef",0,1,1,19,"green blob","polygon","",13,-,12,7080,3,6,6.537396121883656,14,8,5,47386,39,42,43.75438596491228,61,46,41,2581,4,10,10.621399176954732,20,13,8,11414,40,46,46.97119341563786,56,50,44
"6658943040dcff87961f9e63",0,1,1,18,"green blob","polygon","",80,12,13,7185,4,5,6.882183908045977,21,8,5,46014,39,42,44.07471264367816,68,45,41,2244,4,9,9.311203319502075,17,12,6,11252,40,46,46.68879668049792,56,49,44
"6658943540dcff87961f9ea0",0,1,1,17,"green blob","polygon","",133,13,80,4496,3,5,5.085972850678733,12,5,5,37041,39,42,41.90158371040724,51,42,41,1425,3,8,9.018987341772151,17,12,6,7424,41,46,46.9873417721519,58,50,43
"6658943940dcff87961f9edb",0,1,1,16,"green blob","polygon","",158,80,133,5337,4,5,5.57098121085595,12,6,5,40593,40,42,42.372651356993735,53,43,41,2152,4,9,9.607142857142858,18,13,6,10857,41,47,48.46875,60,52,44
"6658943e40dcff87961f9f24",0,1,1,15,"green blob","polygon","",205,133,158,4762,3,5,5.302895322939866,14,6,5,38055,39,42,42.37750556792873,57,43,41,1694,3,6,7.63063063063063,18,10,5,9914,40,43,44.65765765765766,55,47,42
"6658944340dcff87961f9f5e",0,1,1,14,"green blob","polygon","",214,158,205,4801,3,5,5.826456310679611,13,6,5,36132,41,43,43.849514563106794,57,44,42,1166,4,7,8.041379310344828,15,11,5,6851,42,47,47.248275862068965,55,50,44
"6658944f40dcff87961f9ff4",0,1,1,13,"green blob","polygon","",259,205,214,6069,3,5,6.4222222222222225,19,7,5,41422,40,43,43.832804232804236,58,44,42,2328,4,11,11.524752475247524,22,17,6,10410,42,51,51.53465346534654,63,56.75,46
"6658945c40dcff87961fa086",0,1,1,12,"green blob","polygon","",287,214,259,6201,3,5,7.712686567164179,27,9,5,36673,41,44,45.61318407960199,66,47,43,1148,4,7,9.333333333333334,20,14,5,6078,41,49,49.41463414634146,59,54.5,44
"6658946140dcff87961fa0ce",0,1,1,11,"green blob","polygon","",320,259,287,4933,3,5,5.957729468599034,22,6,5,36860,41,43,44.51690821256039,67,44,43,1880,4,11,12.368421052631579,25,17,7,7760,42,50,51.05263157894737,65,55.25,45.75
"6658946740dcff87961fa121",0,1,1,10,"green blob","polygon","",352,287,320,5238,3,5,5.5901814300960515,23,5,5,41686,42,44,44.48879402347919,63,45,43,1947,4,6,9.140845070422536,23,13,5,10340,42,46,48.544600938967136,62,53,44
"6658946d40dcff87961fa193",0,1,1,9,"green blob","polygon","",386,320,352,5330,4,5,6.248534583821805,28,5,5,38960,42,45,45.674091441969516,65,45,44,3484,5,16,18.63101604278075,45,28,7.5,10984,43,54,58.7379679144385,87,69,47.5
"6658947140dcff87961fa1f2",0,1,1,8,"green blob","polygon","",418,352,386,4723,4,5,6.141742522756827,20,6,5,35949,44,46,46.74772431729519,61,47,45,1164,4,8,9.7,21,14,5,6334,45,52,52.78333333333333,63,57.25,48
"6658947840dcff87961fa295",0,1,1,7,"green blob","polygon","",469,386,418,4623,3,5,5.980595084087969,18,6,5,37073,44,47,47.95989650711513,62,48,46,1255,4,9,9.8046875,17,12.25,6.75,6692,46,52,52.28125,59,55,50
"6658947d40dcff87961fa30f",0,1,1,6,"green blob","polygon","",481,418,469,5483,4,5,5.3544921875,18,5,5,49776,46,48,48.609375,61,49,48,2090,4,9,9.54337899543379,19,12,6,11689,47,53,53.37442922374429,63,57,50
"6658948440dcff87961fa3d5",0,1,1,5,"green blob","polygon","",534,469,481,5442,3,5,5.420318725099602,17,6,5,51241,48,51,51.036852589641434,64,51,50,1648,4,7,7.773584905660377,16,10,5,11550,49,54,54.4811320754717,63,57,51
"6658948840dcff87961fa435",0,1,1,4,"green blob","polygon","",556,481,534,4671,4,5,5.890290037831021,16,6,5,43598,51,54,54.97856242118537,66,55,53,1259,5,10,9.75968992248062,15,12,7,7646,53,59,59.27131782945737,66,62,56
"6658948f40dcff87961fa4dd",0,1,1,3,"green blob","polygon","",592,534,556,4696,4,5,5.076756756756756,13,5,5,53476,55,58,57.81189189189189,67,58,57,2884,4,13,12.704845814977974,28,17,7,15577,57,68,68.62114537444934,92,73,61
"6658949540dcff87961fa57f",0,1,1,2,"green blob","polygon","",640,556,592,5194,4,5,4.946666666666666,8,5,5,66296,61,63,63.139047619047616,68,64,63,2438,4,8,8.406896551724138,14,10,6,20004,61,69,68.97931034482758,78,72,66
"665894a140dcff87961fa6a5",0,1,1,1,"green blob","polygon","",-,592,640,4794,4,5,5.256578947368421,9,5,5,65998,70,72,72.36622807017544,82,72.25,71,1338,4,7,7.1550802139037435,10,8,6,14241,71,75,76.15508021390374,85,79,73
"665894b840dcff87961fa8ce",0,1,1,19,"green blob","polygon","",55,-,54,16804,5,6,12.319648093841643,103,6,5,65259,44,46,47.84384164222874,70,47,46,10938,5,13,18.92387543252595,66,24,7,28803,45,48,49.832179930795846,64,51,47
"665894be40dcff87961fa966",0,1,1,18,"green blob","polygon","",72,54,55,8631,4,6,8.420487804878048,70,6,5,47999,44,46,46.82829268292683,66,47,46,4853,5,12,17.974074074074075,54,26.75,6,13479,45,48,49.922222222222224,62,53,47
"665894c340dcff87961fa9e0",0,1,1,17,"green blob","polygon","",136,55,72,8745,4,6,5.977443609022556,21,6,5,68272,43,47,46.66575529733424,51,47,46,9007,5,10,16.2875226039783,51,23,6,27434,45,48,49.609403254972875,61,51,47
"665894c840dcff87961faa5c",0,1,1,16,"green blob","polygon","",163,72,136,8322,4,6,5.743271221532091,11,6,5,67347,44,46,46.47826086956522,51,47,46,15498,5,10,29.13157894736842,127,46.25,6,27702,45,48,52.07142857142857,74,56,47
"665894cd40dcff87961faae6",0,1,1,15,"green blob","polygon","",202,136,163,14619,4,6,9.700729927007298,96,7,5,71205,45,47,47.249502322495026,68,47,46,7217,5,8,16.07349665924276,71,18,6,22289,45,48,49.641425389755014,63,50,47
"665894d340dcff87961fab7b",0,1,1,14,"green blob","polygon","",229,163,202,10130,5,6,9.911937377690803,104,6,5,49421,45,48,48.357142857142854,68,48,47,6833,5,11,22.257328990228014,95,30.5,7,15713,46,49,51.182410423452765,68,53,48
"665894d840dcff87961fabfa",0,1,1,13,"green blob","polygon","",251,202,229,10862,4,6,6.64749082007344,53,6,5,78129,45,48,47.81456548347613,61,48,47,6472,5,7,13.596638655462185,76,14,6,23491,46,48,49.35084033613445,63,50,48
"665894dd40dcff87961fac72",0,1,1,12,"green blob","polygon","",298,229,251,7769,4,6,5.806427503736921,17,6,5,63890,45,48,47.75037369207773,51,48,47,5849,5,7,13.353881278538813,67,14,6,21575,46,48,49.257990867579906,61,50,48
"665894e240dcff87961face1",0,1,1,11,"green blob","polygon","",328,251,298,9412,4,6,7.856427378964941,53,6,5,58777,46,49,49.06260434056761,61,49,48,5076,5,9,14.842105263157896,59,16,6,17259,47,49,50.46491228070175,61,51,49
"665894e840dcff87961fad77",0,1,1,10,"green blob","polygon","",349,298,328,8519,4,6,5.6009204470742935,9,6,5,75318,47,49,49.518737672583825,52,50,49,8999,5,8,14.874380165289256,92,14,6,30954,48,50,51.163636363636364,66,51,49
"665894ee40dcff87961fae10",0,1,1,9,"green blob","polygon","",411,328,349,11864,4,6,7.061904761904762,92,6,5,84639,48,50,50.38035714285714,63,51,50,7309,5,10,15.387368421052631,87,16,6,24599,48,51,51.78736842105263,66,52,50
"665894f340dcff87961fae91",0,1,1,8,"green blob","polygon","",436,349,411,10620,4,6,6.555555555555555,47,6,5,83489,49,51.5,51.53641975308642,59,52,51,6590,5,11,14.388646288209607,67,15,7,24180,50,52,52.79475982532751,64,53,51
"665894f840dcff87961faf05",0,1,1,7,"green blob","polygon","",477,411,436,7925,4,6,5.759447674418604,15,6,5,72879,50,53,52.96438953488372,56,53,52,10091,4,10,18.932457786116323,91,22,6,29340,51,54,55.046904315197,68,55,53
"6658950140dcff87961fafdf",0,1,1,6,"green blob","polygon","",489,436,477,11993,4,6,7.0134502923976605,85,6,5,94554,52,55,55.294736842105266,70,56,54,8938,5,8,14.946488294314381,88,16,6,33798,52,56,56.51839464882943,70,57,55
"6658950940dcff87961fb0aa",0,1,1,5,"green blob","polygon","",544,477,489,8630,5,6,9.017763845350052,49,7,5,56151,55,58,58.67398119122257,69,59,58,5151,5,14,18.396428571428572,57,26,7,17011,55,60,60.753571428571426,69,63,58
"6658951240dcff87961fb185",0,1,1,4,"green blob","polygon","",571,489,544,7425,4,6,5.846456692913386,12,6,5,78121,59,61,61.51259842519685,65,62,61,7757,5,13,15.766260162601625,48,20,8,31331,59,63,63.68089430894309,73,65,62
"6658951740dcff87961fb1ea",0,1,1,3,"green blob","polygon","",587,544,571,6518,4,6,5.835273052820054,15,6,5,74092,63,66,66.33124440465532,70,67,66,5129,5,10,16.28253968253968,62,20,6,21749,64,67,69.04444444444445,82,70,66
"6658951c40dcff87961fb26e",0,1,1,2,"green blob","polygon","",637,571,587,7169,4,6,6.1168941979522184,17,6,5,85927,71,73,73.3165529010239,78,74,73,3570,5,8,11.15625,37,13,6,24001,71,74,75.003125,86,76,73
"6658ae5340dcff879621f510",0,1,1,1,"green blob","polygon","",-,587,637,5408,4,6,5.840172786177106,10,6,5,79996,83,86,86.38876889848812,95,87,86,1559,5,7,7.567961165048544,13,9,6,18609,85,89,90.33495145631068,100,94,87
"6658ae8940dcff879621f513",0,1,1,19,"green blob","polygon","",3,-,2,10477,4,5,7.4728958630527815,59,6,5,61368,40,42,43.77175463623395,143,43,42,4728,4,9.5,14.775,59,17,6,14839,41,44,46.371875,66,47,43
"6658ae8e40dcff879621f516",0,1,1,18,"green blob","polygon","",69,2,3,7456,3,5,6.239330543933054,67,6,5,50730,40,42,42.45188284518829,59,43,42,4273,4,7,11.803867403314918,54,12,6,16410,40,43,45.331491712707184,66,46,42
"6658ae9340dcff879621f519",0,1,1,17,"green blob","polygon","",115,3,69,6801,3,5,6.855846774193548,68,6,5,43126,40,43,43.47379032258065,67,44,42,3322,4,11,16.04830917874396,50,22,7,9804,41,45,47.36231884057971,63,50,43.5
"6658ae9640dcff879621f51c",0,1,1,16,"green blob","polygon","",157,69,115,7190,4,5,5.52651806302844,29,5,5,55631,41,43,42.760184473481935,52,43,42,6295,4,9,15.856423173803526,67,19,6,20351,42,45,51.26196473551637,116,51,43
"6658ae9b40dcff879621f51f",0,1,1,15,"green blob","polygon","",201,115,157,7112,4,5,5.206442166910688,11,5,5,58551,41,43,42.86310395314788,46,43,42,6316,4,7,13.049586776859504,64,13,6,23744,41,44,49.05785123966942,101,49,43
"6658aea040dcff879621f522",0,1,1,14,"green blob","polygon","",239,157,201,8737,4,5,5.275966183574879,16,5,5,72965,41,44,44.06099033816425,46,45,44,6732,4,6,9.958579881656805,58,10,5,32494,42,45,48.06804733727811,97,47,44
"6658aea440dcff879621f525",0,1,1,13,"green blob","polygon","",256,201,239,6623,4,5,5.20267085624509,18,5,5,55692,41,44,43.74862529457973,49,44,43,4795,4,7,11.099537037037036,40,13,5,21360,42,45,49.44444444444444,100,50,44
"6658aea940dcff879621f528",0,1,1,12,"green blob","polygon","",281,239,256,6679,4,5,6.195732838589981,44,6,5,47611,42,44,44.16604823747681,53,45,43,3291,5,10,13.378048780487806,40,16,6,11371,42,45,46.22357723577236,56,47,44
