"Id",Channel,XY,Z,Time,"Tags","Shape","Name",red intensity measurements / TotalIntensity,red intensity measurements / MinIntensity,red intensity measurements / MedianIntensity,red intensity measurements / MeanIntensity,red intensity measurements / MaxIntensity,red intensity measurements / 75thPercentileIntensity,red intensity measurements / 25thPercentileIntensity,green intensity measurements / TotalIntensity,green intensity measurements / MinIntensity,green intensity measurements / MedianIntensity,green intensity measurements / MeanIntensity,green intensity measurements / MaxIntensity,green intensity measurements / 75thPercentileIntensity,green intensity measurements / 25thPercentileIntensity,green red Colony two color intensity / Channel 2 / MedianIntensity,green red Colony two color intensity / Channel 2 / MeanColonyIntensity,green red Colony two color intensity / Channel 2 / 75thPercentileIntensity,green red Colony two color intensity / Channel 2 / 40thPercentileIntensity,green red Colony two color intensity / Channel 2 / 25thPercentileIntensity,green red Colony two color intensity / Channel 1 / MedianIntensity,green red Colony two color intensity / Channel 1 / MeanColonyIntensity,green red Colony two color intensity / Channel 1 / 75thPercentileIntensity,green red Colony two color intensity / Channel 1 / 40thPercentileIntensity,green red Colony two color intensity / Channel 1 / 25thPercentileIntensity,red 90 / 90.0thPercentileIntensity,colony Blob Parent and child / parentId,colony Blob Parent and child / childId,colony Blob Parent and child / annotationId,colony Blob Blob metrics / Perimeter,colony Blob Blob metrics / Centroid / y,colony Blob Blob metrics / Centroid / x,colony Blob Blob metrics / Area,red annulus / TotalIntensity,red annulus / MinIntensity,red annulus / MedianIntensity,red annulus / MeanIntensity,red annulus / MaxIntensity,red annulus / 75thPercentileIntensity,red annulus / 25thPercentileIntensity,green annulus / TotalIntensity,green annulus / MinIntensity,green annulus / MedianIntensity,green annulus / MeanIntensity,green annulus / MaxIntensity,green annulus / 75thPercentileIntensity,green annulus / 25thPercentileIntensity,green 90 / 90.0thPercentileIntensity
"663e304840dcff8796f21345",0,1,1,20,"green blob, colony","polygon","",29055922,24,63,75.28299080724227,1301,91,44,193947127,273,452,502.5109779353087,3535,586,363,63,103.07444117520004,91,55,44,452,626.3705019223477,586,414,363,130,-,-,-,3366.357241486594,4624.83785333628,6238.091851425632,385955.5313455389,1088313,24,31,36.771057877487586,135,41,28,9695489,272,303,327.58350508497483,801,347,289,749
"663e304840dcff8796f21346",0,1,1,20,"green blob, colony","polygon","",4634230,24,41,49.643067562211435,316,62,30,33346378,279,336,357.21500573105806,1085,389,305,41,66.11954523657289,62,35,30,336,402.74178788363173,389,319,305,82,-,-,-,1796.1251403021688,5325.029454050475,6213.472761986617,93434.35648130618,531784,25,29,33.999360654689596,326,32,28,4940721,278,303,315.8826801355412,936,318,294,444
"663e304840dcff8796f21348",0,1,1,20,"green blob, colony","polygon","",6130673,31,65,87.43365469636898,829,95,50,40652130,343,502,579.7673921104424,3893,606,438,65,119.05406451612903,95,58,50,502,700.2141935483871,606,477,438,156,-,-,-,1460.0403747855144,5343.331317629762,6929.825952616655,70128.88955845927,651154,30,48,51.49090621540408,314,54,42,5830744,337,454,461.07417365174757,1631,497,402,829
"663e304840dcff8796f2134b",0,1,1,20,"green blob, colony","polygon","",14038599,21,34,45.408699674279745,973,51,28,105962087,262,306,342.74079524907734,4913,364,282,34,59.85989812278512,51,31,28,306,391.9589296384601,364,293,282,77,-,-,-,3168.0121339685593,3787.802756840909,3966.2339847001017,309163.60044606443,882187,21,28,31.5641704533257,151,32,26,8229182,260,281,294.43565064939713,759,299,276,449
"663e304840dcff8796f2134c",0,1,1,19,"green blob, colony","polygon","",16129570,21,44,49.52962490979718,467,58,35,141049382,270,400,433.12518462790376,1659,489,345,44,62.53845274695132,58,40,35,400,513.1565996548453,489,376,345,76,-,-,-,2782.3410915723925,5128.49825829846,4528.785680523227,325654.2483208101,776303,17,29,31.71301932268475,274,35,27,7762717,270,305,317.117406756812,1079,333,290,599
"663e304840dcff8796f2134d",0,1,1,19,"green blob, colony","polygon","",23255250,24,56,67.4557937972084,1608,80,41,167779135,282,439,486.67181535498395,4719,555,366,56,90.24294133262543,80,50,41,439,591.4473798778869,555,407,366,114,-,-,-,2892.532817971294,4630.54230229164,6245.156012723791,344740.2949867038,936075,23,31,37.00193691200885,208,41,28,8580699,283,315,339.1848762748043,977,355,301,704
"663e304840dcff8796f2134e",0,1,1,19,"green blob, colony","polygon","",3587713,24,40,47.60955186644904,356,58,29,27834897,290,348,369.37374099287393,1062,398,318,40,62.93860020416802,58,34,29,348,414.8448821054204,398,331,318,78,-,-,-,1443.511615825675,5343.206294279234,6219.276039774572,75380.39822358791,456424,24,29,35.00452488687783,136,33,28,4312886,289,320,330.7681570672598,710,334,308,455
"663e304840dcff8796f2134f",0,1,1,19,"green blob, colony","polygon","",5740061,30,57,77.15965426389934,1386,84,45,41481994,353,499,557.6136412517475,3248,589,435,57,102.26544303498453,84,52,45,499,654.0067559587084,589,477,435,136,-,-,-,1399.4349252661104,5339.417369054212,6936.59965689118,74424.19866895472,591083,30,45,47.69875726275016,217,52,37,5702812,345,449,460.2010974822466,1038,514,388,781
"663e304840dcff8796f21350",0,1,1,19,"green blob, colony","polygon","",9002984,20,33,37.212254480523775,398,43,27,83600234,265,325,345.5468966999537,1149,379,290,33,45.94123162287409,43,30,27,325,391.5950461493533,379,309,290,55,-,-,-,2435.23715341584,3896.3068307899966,5496.367777789702,241979.19840504622,589182,20,26,27.269369619550126,244,27,25,6322061,265,283,292.60672961214476,1122,292,279,440
"663e304840dcff8796f21351",0,1,1,19,"green blob, colony","polygon","",12270568,20,33,43.020660881760016,463,48,27,99041875,273,314,347.24121307739506,3358,364,294,33,55.79784734183213,48,30,27,314,391.10272187682085,364,304,294,72,-,-,-,3074.3491665294896,3784.6675020804364,3969.424528864677,285220.66715346137,827239,20,27,30.44229778464709,166,30,26,8285918,271,292,304.9208066534187,715,307,287,442
"663e304940dcff8796f21352",0,1,1,18,"green blob, colony","polygon","",6765528,16,30,33.47017849368742,278,38,26,69602251,279,326,344.33377033284523,1099,371,300,30,40.18028476735359,38,28,26,326,381.9396026588161,371,313,300,46,-,-,-,2121.19073317895,3943.613696471653,5503.051934095967,202107.19475391076,519966,20,25,27.54640813731723,147,28,24,5841347,279,298,309.45894257257896,940,313,292,419
"663e304940dcff8796f21353",0,1,1,18,"green blob, colony","polygon","",9616530,20,34,43.07168962860777,1818,48,28,80540958,285,330,360.7366841643227,4879,375,310,34,55.81601543260548,48,31,28,330,402.93877031686094,375,320,310,69,-,-,-,3151.4833750087137,3831.887092023097,3992.8656243466226,223340.89597505232,920522,20,28,33.692837011822405,316,35,26,9137985,283,310,334.467442626551,863,343,302,443
"663e304940dcff8796f21354",0,1,1,18,"green blob, colony","polygon","",13148185,20,40,44.2634256204468,1561,51,32,124612284,283,391,419.5078304897591,9853,464,341,40,55.21905672723612,51,37,32,391,490.17172320934213,464,370,341,66,-,-,-,2666.639778853536,5211.065108138652,4543.683850028538,296975.85056716664,702837,20,28,29.75475212734431,135,32,25,7671584,282,311,324.77812116337157,1034,340,300,557
"663e304940dcff8796f21355",0,1,1,18,"green blob, colony","polygon","",19536878,23,50,59.59508521262739,1507,69,37,154398557,299,427,470.9757189005177,4974,528,364,50,79.38443322739452,69,45,37,427,565.1424961901687,528,399,364,99,-,-,-,2958.6478538106385,4678.869594053325,6251.83146528616,327771.54733464145,862607,23,29,33.38520783342364,395,36,27,8887113,293,327,343.95514358696494,1807,353,316,665
"663e304940dcff8796f21356",0,1,1,18,"green blob, colony","polygon","",3428314,23,34,42.88179816880972,335,51,28,29948904,303,349,374.60479311552507,1185,396,331,34,55.90180536166387,51,30,28,349,415.1247190213662,396,340,331,69,-,-,-,1509.626651665012,5375.253490006383,6228.497272076123,79979.2627482525,433008,23,28,31.892759814391987,157,30,27,4655397,304,334,342.88848788392136,890,347,322,445
"663e304940dcff8796f21357",0,1,1,18,"green blob, colony","polygon","",4660401,32,56,73.66126635898084,1045,78,45,36098418,386,517,570.5636024530569,3184,598,462,56,96.08752668496493,78,51,45,517,657.9804818542239,598,496,462,121,-,-,-,1449.021202145619,5380.795508439073,6964.319591542841,63215.41500075381,605311,31,46,47.66979051819184,247,51,39,6149266,376,471,484.2704362891794,1278,535,425,741
"663e304940dcff8796f21358",0,1,1,17,"green blob, colony","polygon","",10113159,20,30,38.707841343596066,646,41,26,102806225,325,362,393.4880334061829,2016,403,349,30,49.218440394047136,41,28,26,362,431.5477732964207,403,354,349,60,-,-,-,3057.820407569652,3787.4774710647225,3961.5726252566596,261277.73386085837,804396,19,27,29.561427363933703,142,30,25,9862104,326,350,362.4307816691779,874,367,344,473
"663e304940dcff8796f21359",0,1,1,17,"green blob, colony","polygon","",4559994,16,29,31.838419806874594,323,36,25,51362326,299,344,358.6178616562982,1606,382,320,29,37.315717359012446,36,27,25,344,390.2637530092711,382,333,320,43,-,-,-,1895.297694061188,3898.6313971301033,5486.228151220454,143164.32220758937,437684,20,25,26.333192948679383,95,27,24,5423590,300,318,326.3094879971121,712,331,311,422
"663e304940dcff8796f2135a",0,1,1,17,"green blob, colony","polygon","",9260788,21,39,42.194414955417145,388,48,31,95260495,305,410,434.0301122203035,1725,480,362,39,51.64846943947022,48,36,31,410,498.1315251545765,480,390,362,60,-,-,-,2198.3249416581784,5126.043129744721,4530.313032498137,219470.564444394,595954,21,28,30.49137886927603,138,33,25,6907373,304,334,353.4086978766948,1041,367,322,557
"663e304940dcff8796f2135b",0,1,1,17,"green blob, colony","polygon","",15953635,22,46,54.90783092929689,693,64,34,137747766,319,432,474.0882592848809,3494,526,372,46,72.68075063830865,64,41,34,432,560.3602341626594,526,407,372,91,-,-,-,2765.8123326125515,4636.874902361319,6226.833428577776,290601.18686961144,790614,22,29,32.657854516915194,106,36,27,8842761,315,350,365.26750382089307,783,377,336,654
"663e304940dcff8796f2135c",0,1,1,17,"green blob, colony","polygon","",2721192,24,34,43.57393114491593,490,50,28,25078829,325,372,401.5825300240192,2270,418,351,34,56.88062914897434,50,30,28,372,445.57678966568983,418,363,351,71,-,-,-,1603.2896191040873,5319.321982758603,6220.397981168649,62403.4042678511,420249,23,28,30.14482461803314,201,29,27,5033744,325,358,361.0748152930206,874,367,345,485
"663e304940dcff8796f2135d",0,1,1,17,"green blob, colony","polygon","",4320348,30,49,69.95948506193831,2593,66,41,35791572,410,513,579.5736701481661,8311,579,469,49,92.94717035334673,66,46,41,513,670.4193622522264,579,493,469,103,-,-,-,1283.733612547263,5340.344603315656,6931.51309594603,61765.937898095435,495317,29,42,43.445048679940356,276,48,36,5593883,402,483,490.6484518901851,1245,529,430,718
"663e304940dcff8796f2135e",0,1,1,16,"green blob, colony","polygon","",7927636,19,31,38.79838887284722,520,43,26,80541751,314,370,394.1767982028983,3295,408,353,31,48.998001945009285,43,29,26,370,427.7010874370082,408,361,353,59,-,-,-,3162.5025476486207,3809.787035405647,3973.1149256572307,204391.44924553463,795839,20,26,29.490810049655376,234,30,25,9806487,330,352,363.3916475209368,714,364,347,462
"663e304940dcff8796f2135f",0,1,1,16,"green blob, colony","polygon","",3628954,16,27,29.463926733026973,432,32,24,45870208,321,359,372.42589675722195,909,390,342,27,33.905942148142614,32,26,24,359,398.10371477688915,390,350,342,38,-,-,-,1685.9334139032662,3899.262172077201,5486.248600626286,123091.72044564545,379481,18,24,25.271776771443793,79,26,23,5235211,321,341,348.64218167288226,633,352,335,425
"663e304940dcff8796f21360",0,1,1,16,"green blob, colony","polygon","",7136335,20,36,38.7410562088097,299,44,30,81170299,328,421,440.649593390009,2174,479,379,36,46.792591914755164,44,33,30,421,496.56632300309093,479,403,379,54,-,-,-,2115.681146859002,5145.30872476751,4521.928369625548,184242.95863004803,537033,20,27,28.67081309059847,87,31,25,6937263,326,359,370.3626608296407,626,388,344,547
"663e304940dcff8796f21361",0,1,1,16,"green blob, colony","polygon","",12415921,22,44,51.67852638676728,632,59,34,117269390,343,453,488.1079112435641,2478,532,402,44,66.99966903473596,59,40,34,453,563.176088914203,532,431,402,82,-,-,-,2611.5439156540815,4627.72761981883,6218.379859567253,240233.75477357255,697219,21,28,30.594541226030103,219,32,26,8771269,340,373,384.8904734740445,2420,391,362,643
"663e304940dcff8796f21362",0,1,1,16,"green blob, colony","polygon","",2493587,23,32,41.00957158128443,288,45,27,25936986,353,400,426.56008551928295,1536,437,380,32,51.58077057998129,45,29,27,400,463.4562090739008,437,393,380,62,-,-,-,1542.6841695846888,5321.195972756978,6220.720799758047,60786.97168739955,386633,22,27,28.92227707959306,147,28,26,5220232,352,388,390.5020945541592,1075,399,373,492
"663e304940dcff8796f21363",0,1,1,16,"green blob, colony","polygon","",3368013,30,49,65.90636557540653,1238,67,41,30871429,447,554,604.1020879400427,3320,627,510,49,86.15444315095071,67,46,41,554,682.403217271669,627,535,510,100,-,-,-,1333.3198894267698,5346.957437028578,6938.216099382447,51103.55397539941,488017,30,40,41.915056256978446,107,46,35,6096566,442,516,523.6250107360646,778,566,472,740
"663e304940dcff8796f21364",0,1,1,15,"green blob, colony","polygon","",6714469,20,33,42.72078818611576,1135,47,28,53437343,272,314,339.99492908997206,6285,352,295,33,54.76723389675651,47,30,28,314,375.55388305162177,352,305,295,70,-,-,-,2506.8617755751166,3794.973766257766,4049.863385246615,157135.46014473095,676360,20,27,30.874149815127584,146,31,25,6718485,270,293,306.68211074085906,595,309,288,413
"663e304940dcff8796f21365",0,1,1,15,"green blob, colony","polygon","",5661680,21,35,36.88607149604863,347,41,30,55504934,273,346,361.61686352945776,2183,390,312,35,43.67376652712474,41,33,30,346,407.17328160870153,390,332,312,48,-,-,-,1961.412729900534,5142.316443632356,4522.73692060957,153523.1507161165,530091,21,28,30.986789033728883,332,32,25,5432514,271,297,317.5608815104928,1604,324,286,441
"663e304940dcff8796f21366",0,1,1,15,"green blob, colony","polygon","",3072069,16,26,29.217452089970994,239,31,25,32504883,272,292,309.1434019687099,1305,322,284,26,32.98010971570522,31,26,25,292,330.2692002484129,322,287,284,38,-,-,-,1658.3854823035363,3878.372978721681,5467.782646864943,105098.47327076097,382509,21,25,26.60562008763998,97,27,24,4233658,271,285,294.4743687834736,577,297,280,358
"663e304940dcff8796f21367",0,1,1,15,"green blob, colony","polygon","",8987016,23,46,51.090748878643346,519,58,36,73697319,289,394,418.9656742636567,2219,460,347,46,64.38468010812062,58,42,36,394,483.36004796011736,460,374,347,76,-,-,-,2269.9495638174794,4619.169452420955,6231.044253053959,175895.18474039284,663999,23,30,33.15022466300549,111,37,28,6621760,288,319,330.59211183225165,578,347,305,546
"663e304940dcff8796f21368",0,1,1,15,"green blob, colony","polygon","",2677738,23,29,38.57689481797358,346,40,27,24230362,293,322,349.0752740841053,1591,352,312,29,48.150560055604565,40,28,27,322,381.6448258347368,352,317,312,57,-,-,-,1438.0020295057293,5328.808112244198,6205.12288861412,69423.1232205157,362700,24,28,28.751486325802617,151,29,27,4028909,292,314,319.3744748315497,724,326,306,398
"663e304940dcff8796f21369",0,1,1,15,"green blob, colony","polygon","",2872913,32,49,61.801682226907026,2392,66,43,23882465,378,479,513.7560770984812,7202,537,440,49,76.56523375743431,66,46,43,479,572.3932093653542,537,464,440,89,-,-,-,1206.5994040680253,5341.679868056302,6953.338763153771,46489.51168002617,475543,32,42,44.6645064337372,384,47,37,4873776,371,439,457.7604959143421,2457,486,402,625
"663e304940dcff8796f2136a",0,1,1,14,"green blob, colony","polygon","",5650153,21,34,43.626145637889636,1012,47,28,46451476,292,332,358.6626516257055,4197,369,313,34,55.330115439141295,47,31,28,332,392.45889421454126,369,324,313,68,-,-,-,2280.968736457361,3799.952616205297,4004.549077121065,129580.21742351407,645972,21,28,32.48539099823988,135,34,26,6593763,293,313,331.5948202162434,729,336,307,427
"663e304940dcff8796f2136b",0,1,1,14,"green blob, colony","polygon","",4833827,20,32,34.20943234655098,337,38,28,50581188,286,345,357.9676576952746,2019,380,318,32,39.61990688342422,38,31,28,345,392.31632626813456,380,334,318,43,-,-,-,1856.7305898215654,5123.184057653021,4513.5827660700825,141373.34526399095,445719,20,26,27.41705111644215,102,28,25,5088771,287,307,313.0202989481454,686,316,298,421
"663e304940dcff8796f2136c",0,1,1,14,"green blob, colony","polygon","",7700628,22,40,43.10792897288341,270,50,31,71019130,299,378,397.5633690857386,1551,435,337,40,53.64997656372064,50,36,31,378,449.19482318629235,435,361,337,63,-,-,-,2192.8153553382363,4609.973318588559,6213.348889406668,178672.71678004164,582116,22,27,30.27124284971399,400,32,26,6380999,296,323,331.82522100884034,1079,341,313,501
"663e304940dcff8796f2136d",0,1,1,14,"green blob, colony","polygon","",2292984,23,28,37.570808277760484,381,37,27,22101101,308,337,362.1290983270797,1691,362,325,28,45.418918534935926,37,28,27,337,389.61958343988863,362,332,325,54,-,-,-,1399.434925266114,5304.608713590721,6193.283357398155,61067.76044550615,339144,23,27,27.887838171203025,87,28,26,4038564,305,328,332.09143984869667,583,342,320,408
"663e304940dcff8796f2136e",0,1,1,14,"green blob, colony","polygon","",2579053,32,47,52.93514090433283,228,57,43,24716768,395,495,507.31241148580693,1235,529,461,47,61.13660263600673,57,46,43,495,545.8998878295008,529,483,461,73,-,-,-,1140.484368228681,5324.505928589531,6944.154631014956,48735.82174487883,436034,31,41,42.51916138469039,156,46,36,4775052,392,459,465.6315943442223,774,509,413,590
"663e304940dcff8796f2136f",0,1,1,14,"green blob, colony","polygon","",2488863,20,26,27.9760689717189,147,30,24,28363543,285,304,318.82045546513194,865,328,298,26,31.28819042721858,30,25,24,304,337.6098898744483,328,301,298,35,-,-,-,1581.2512738243086,3834.6878315133977,5436.566653604945,88979.6807783718,359864,20,25,25.75239730928868,81,26,24,4273153,285,300,305.7931157864606,544,304,295,360
"663e304940dcff8796f21370",0,1,1,13,"green blob, colony","polygon","",2600408,31,44,50.38085827763247,1415,51,40,27088521,411,511,524.818773612322,6108,543,468,44,58.98005793976959,51,43,40,511,571.0432190258034,543,495,468,64,-,-,-,1112.9364366289556,5320.322364074874,6933.016173423758,51619.59817948707,419261,30,41,41.50277172837062,124,46,35,4951291,406,485,490.12977628192436,749,539,438,591
